ID,PIN,Address,Managing Organization,Property Status,Date of Acquisition,Date of Disposition,Sq. Ft.,Ward,Community Area Number,Community Area Name,Zoning Classification,Zip Code,Last Update,X Coordinate,Y Coordinate,Latitude,Longitude,Location
19461,20-28-302-028-0000,7554 S LOWE AVE,,Sold,,,0,6,68,ENGLEWOOD,POS-2,0,5/22/2018,1173185.17,1854568.265,41.7563583,-87.6408773,"(41.75635833454222, -87.64087731932969)"
17131,20-17-114-001-0000,5601 S THROOP ST,None,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,8/1/2018,1168708.15,1867592.37,41.7921958,-87.6569093,"(41.79219582053392, -87.65690926782176)"
38066,25-22-119-004-0000,11443 S MICHIGAN AVE,,Owned by City,,,0,9,49,ROSELAND,B3-2,60628,5/22/2018,1178964.01,1828914.9,41.6858326,-87.6204776,"(41.68583259899295, -87.62047763967753)"
12339,17-17-419-011-0000,900 S CARPENTER ST,,Sold,,,3300,25,28,NEAR WEST SIDE,RM-5,60607,5/22/2018,1169402.074,1896171.466,41.8706046,-87.6535355,"(41.87060459006612, -87.6535354739516)"
8314,16-02-420-015-0000,823 N DRAKE AVE,,Sold,,,3125,27,23,HUMBOLDT PARK,RS-3,60651,5/22/2018,1152657.984,1905377.215,41.8962135,-87.7147652,"(41.89621354747456, -87.71476524938664)"
22975,25-25-200-017-0000,12241 S PAXTON AVE,,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
18898,20-08-118-004-0000,4921 S LAFLIN ST,,Sold,,,3145,20,61,NEW CITY,RT-4,60609,5/22/2018,1167262.29,1872008.84,41.8043462,-87.6620845,"(41.80434622354456, -87.66208454930295)"
36223,20-17-425-004-0000,6209 S MAY ST,DPD - Large Lots,Owned by City,,,0,16,68,ENGLEWOOD,RS-3,60621,8/1/2018,1169812.305,1863539.54,41.7810505,-87.6529781,"(41.78105047152021, -87.65297810644428)"
11964,17-16-224-016-0000,208 S STATE ST,,Sold,,,0,42,32,LOOP,DX-16,60604,5/22/2018,1176310.58,1899395.161,41.8792977,-87.628075,"(41.87929766748465, -87.62807501847797)"
17149,20-17-116-013-0000,5731 S ASHLAND AVE,,Owned by City,,,0,16,67,WEST ENGLEWOOD,PD 1142,60636,5/22/2018,1166762.645,1866501.3,41.7892436,-87.6640743,"(41.789243575442505, -87.6640742755632)"
63417,20-20-305-016-0000,6731 S ADA ST,,Owned by City,,,0,17,67,WEST ENGLEWOOD,RS-3,60636,4/3/2019,1168530.542,1859992.379,41.7713444,-87.6577795,"(41.771344353742066, -87.65777947132679)"
22634,25-25-212-030-0000,12312 S BENSLEY AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
37565,26-20-128-023-0000,,DPD - Open Space,Owned by City,,,0,,,,,0,6/15/2018,0,0,0,0,"(0.0, 0.0)"
7494,11-31-222-017-0000,6919 N CLARK ST,2FM,Owned by City,,,0,49,1,ROGERS PARK,PD 792,60626,5/16/2019,1163662.625,1945833.567,42.0070029,-87.6732029,"(42.00700294614472, -87.67320285221835)"
37446,25-34-407-006-0000,13421 S MARYLAND AVE,None,Owned by City,,,0,9,54,RIVERDALE,RS-2,0,8/1/2018,1184490.875,1816328.611,41.6511668,-87.6006369,"(41.651166750035046, -87.60063687990467)"
11307,16-13-318-017-0000,2919 W ARTHINGTON ST,DPD - Large Lots,Sold,,,3129,28,27,EAST GARFIELD PARK,RT-4,60612,8/8/2018,1156952.06,1895802.46,41.8698535,-87.6992537,"(41.869853463649946, -87.69925371602756)"
62618,21-32-204-036-0000,,,Owned by City,,,0,,,,,0,4/3/2019,0,0,0,0,"(0.0, 0.0)"
11601,16-12-322-006-0000,2843 W LAKE ST,None,Owned by City,,,0,27,27,EAST GARFIELD PARK,M1-2,0,5/22/2018,1157229.5,1900928.23,41.8839135,-87.6980959,"(41.88391345273172, -87.69809587077167)"
21451,20-23-103-028-0000,6416 S DREXEL AVE,DPD - Large Lots,Sold,,,3317,20,42,WOODLAWN,RT-4,60637,8/8/2018,1183397.42,1862620.89,41.7782239,-87.6032013,"(41.778223858554306, -87.60320130002427)"
22879,26-05-101-032-0000,8738 S MACKINAW AVE,,Sold,,,3527,10,46,SOUTH CHICAGO,RS-2,60617,5/22/2018,1199835.101,1847480.925,41.7362801,-87.5434509,"(41.736280051275344, -87.54345093058824)"
65858,25-18-419-001-0000,11042 S HOMEWOOD AVE,2FM,Owned by City,,,0,19,75,MORGAN PARK,RT-4,60643,5/16/2019,1165787.539,1831400.778,41.6929434,-87.6686438,"(41.692943352980414, -87.66864376515753)"
33955,25-21-425-035-0000,204 W 119TH ST,,Owned by City,,,0,34,53,WEST PULLMAN,B1-1,60628,5/22/2018,1176999.37,1826128.105,41.6782296,-87.6277533,"(41.678229596146764, -87.62775328529277)"
34533,16-02-419-016-0000,856 N DRAKE AVE,None,Owned by City,,,0,27,23,HUMBOLDT PARK,RS-3,60651,8/1/2018,1152455.72,1905723.81,41.8971686,-87.715499,"(41.89716863775903, -87.71549896117952)"
36351,20-17-429-011-0000,,Obsolete PIN,Sold,,,,,,,,,5/22/2018,0,0,0,0,"(0.0, 0.0)"
62374,20-19-106-026-0000,6353 S HOYNE AVE,,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,4/3/2019,1163555.172,1862267.845,41.7776943,-87.6759537,"(41.777694333659724, -87.67595374321796)"
22261,25-25-207-040-0000,12236 S TORRENCE AVE,DPD - Open Space,Owned by City,,,0,10,51,SOUTH DEERING,POS-3,60617,5/22/2018,1195637.83,1824247.05,41.6726287,-87.5595927,"(41.672628678647996, -87.5595927283921)"
24725,25-22-101-008-0000,23 E 111TH PL,,Owned by City,,,0,9,49,ROSELAND,B3-2,60628,5/22/2018,1178491.378,1830949.939,41.6914278,-87.6221463,"(41.69142776205358, -87.62214633052453)"
22524,25-25-209-037-0000,12330 S CRANDON AVE,,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
8819,16-10-409-014-0000,4250 W MAYPOLE AVE,None,Owned by City,,,0,28,26,WEST GARFIELD PARK,RT-4,60624,3/5/2019,1147802.595,1901244.528,41.8849677,-87.7327045,"(41.88496767547488, -87.73270453843844)"
36717,20-08-303-015-0000,5125 S BISHOP ST,None,Owned by City,2/18/2004,,0,20,61,NEW CITY,RS-3,60609,1/8/2020,1167631.49,1870642.63,41.8005893,-87.6607697,"(41.80058926783916, -87.66076970198458)"
37012,16-09-204-014-0000,4852 W SUPERIOR ST,DPD - Large Lots,Sold,,,3013,37,25,AUSTIN,RS-3,60644,8/8/2018,1143656.205,1904613.571,41.8942914,-87.7478465,"(41.89429135553662, -87.74784650652958)"
66555,16-23-402-017-0000,1647 S ST LOUIS AVE,None,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,6/28/2019,1153353.24,1891313.236,41.8576067,-87.7125853,"(41.857606717513214, -87.71258527855156)"
51078,20-09-419-017-0000,5308 S LA SALLE ST,2FM,Owned by City,10/3/1966,,0,3,37,FULLER PARK,M1-2,0,5/16/2019,1176070.985,1869753.274,41.7979634,-87.6298462,"(41.79796341320442, -87.62984619560288)"
67474,20-20-420-006-0000,933 W 69TH ST,None,Not City Owned,,,0,6,68,ENGLEWOOD,RM-5,60621,7/2/2019,1170989.003,1858986.973,41.768532,-87.6487969,"(41.76853204993249, -87.64879694947994)"
9906,16-15-117-018-0000,4626 W VAN BUREN ST,,Owned by City,8/22/2002,,0,24,25,AUSTIN,M1-2,60644,1/8/2020,1145492.14,1897716.29,41.8753298,-87.7412784,"(41.87532983361871, -87.74127836937564)"
15290,20-03-224-033-0000,625 E 42ND ST,,Sold,,,1678,4,38,GRAND BOULEVARD,RT-4,60653,5/22/2018,1181238.29,1877210.47,41.818309,-87.610667,"(41.81830896040034, -87.61066702806752)"
9300,16-11-310-005-0000,3855 W WEST END AVE,,Sold,,,3803,28,26,WEST GARFIELD PARK,RM-5,60624,5/22/2018,1150454.56,1900422.335,41.8826601,-87.7229875,"(41.882660142314066, -87.72298749548015)"
22367,25-24-423-026-0000,12012 S TORRENCE AVE,DPD - Open Space,Owned by City,,,0,10,51,SOUTH DEERING,POS-3,0,5/22/2018,1195611.06,1825816.59,41.6769363,-87.5596391,"(41.67693633418563, -87.55963912584856)"
11286,16-13-202-004-0000,2555 W MADISON ST,None,Owned by City,,,0,27,28,NEAR WEST SIDE,C1-2,0,5/22/2018,1159269.161,1899827.616,41.8808516,-87.6906363,"(41.880851591396414, -87.69063628583451)"
38235,20-21-306-010-0000,6833 S HALSTED ST,,Owned by City,,,0,6,68,ENGLEWOOD,B1-2,60621,5/22/2018,1172253.482,1859404.245,41.7696494,-87.6441498,"(41.7696493851068, -87.64414976738706)"
9990,16-15-125-001-0000,501 S CICERO AVE,,Sold,,,5798,24,25,AUSTIN,B3-2,60644,5/22/2018,1144561.077,1897203.5,41.8739402,-87.7447098,"(41.87394024720506, -87.74470981932159)"
16934,20-17-406-008-0000,5917 S PEORIA ST,DPD - Large Lots,Sold,,,0,16,68,ENGLEWOOD,RS-3,60621,8/8/2018,1171418.16,1865499.7,41.7863944,-87.6470334,"(41.786394357703436, -87.64703336209605)"
18422,20-10-305-035-0000,5162 S CALUMET AVE,,Owned by City,,,0,3,40,WASHINGTON PARK,RM-5,60615,5/22/2018,1179331.494,1870634.515,41.8003078,-87.6178625,"(41.80030777302825, -87.61786254653471)"
62344,20-16-102-057-0000,5530 S LOWE AVE,,Owned by City,,,0,20,68,ENGLEWOOD,RS-3,60621,4/3/2019,1172873.224,1867958.25,41.7931089,-87.6416258,"(41.793108891805986, -87.64162584473081)"
13062,16-24-207-044-0000,1238 S WASHTENAW AVE,,Sold,,,3035,28,29,NORTH LAWNDALE,RT-4,60608,5/22/2018,1158468.81,1894172.501,41.8653498,-87.6937299,"(41.86534981195981, -87.69372985390996)"
63105,25-16-415-010-0000,331 W 109TH ST,,Owned by City,,,0,34,49,ROSELAND,RS-3,60628,4/3/2019,1175878.48,1832545.53,41.6958651,-87.6316648,"(41.69586510177542, -87.63166480243827)"
21953,25-25-205-044-0000,12246 S CALHOUN AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
22692,26-06-218-034-0000,8932 S BALTIMORE AVE,,Sold,,,0,10,46,SOUTH CHICAGO,RT-4,60617,5/22/2018,1198348.334,1846165.316,41.7327072,-87.5489417,"(41.73270723241024, -87.5489417293393)"
18330,20-10-305-023-0000,5156 S CALUMET AVE,,Owned by City,,,0,3,40,WASHINGTON PARK,RM-5,60615,5/22/2018,1179260.223,1870644.542,41.8003369,-87.6181236,"(41.800336915305635, -87.61812361355774)"
24278,25-24-208-012-0000,11629 S CALHOUN AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
36057,20-19-406-014-0000,6727 S PAULINA ST,None,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,3/5/2019,1166267.89,1859978.969,41.771356,-87.666074,"(41.77135602606011, -87.66607395845928)"
66616,20-21-424-008-0000,7002 S VINCENNES AVE,None,Owned by City,,,0,6,69,GREATER GRAND CROSSING,RS-3,60621,6/28/2019,1176852.41,1858556.33,41.7672203,-87.6273177,"(41.767220252282186, -87.6273177387485)"
23323,25-25-202-029-0000,12210 S OGLESBY AVE,,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
14166,16-36-316-005-0000,3813 S KEDZIE AVE,,Sold,,,3157,12,58,BRIGHTON PARK,B3-1,60632,5/22/2018,1155758.755,1879074.38,41.8239738,-87.7040847,"(41.82397378082908, -87.70408469826373)"
36802,20-08-121-047-0000,4954 S LOOMIS BLVD,None,Owned by City,8/21/2003,,0,20,61,NEW CITY,RT-4,60609,1/8/2020,1167744.58,1871664.65,41.8033914,-87.6603256,"(41.80339137786148, -87.6603256175549)"
8045,14-32-423-033-0000,1748 N CLYBOURN AVE,,Sold,,,2400,2,7,LINCOLN PARK,B1-2,60614,5/22/2018,1169598.207,1911493.364,41.9126446,-87.652369,"(41.912644626827266, -87.65236897519023)"
51116,13-36-112-011-0000,2158 N CALIFORNIA AVE,2FM,Owned by City,,,0,1,22,LOGAN SQUARE,B3-1,60647,5/16/2019,1157242.774,1914561.265,41.9213234,-87.6976762,"(41.92132340178068, -87.69767617814438)"
37365,25-27-112-015-0000,12014 S CALUMET AVE,None,Owned by City,,,0,9,53,WEST PULLMAN,RS-3,60628,8/1/2018,1180297.3,1825273.51,41.6758097,-87.6157078,"(41.675809715854115, -87.61570781172568)"
47545,13-35-409-040-0000,1805 N KIMBALL AVE,DPD - Open Space,Owned by City,,,7330,1,22,LOGAN SQUARE,RM-5,60647,5/22/2018,1153456.415,1911824.569,41.9138898,-87.7116611,"(41.91388984752781, -87.71166113743395)"
23077,25-24-402-002-0000,,None,Not City Owned,,,78672,,,,,0,4/18/2019,0,0,0,0,"(0.0, 0.0)"
65664,17-17-102-004-0000,1453 W MADISON ST,None,Owned by City,,,0,27,28,NEAR WEST SIDE,C2-2,0,6/28/2019,1166494.441,1900077.653,41.8813862,-87.6640985,"(41.88138617193037, -87.66409851021076)"
16553,20-18-215-040-0000,5650 S ASHLAND AVE,,Owned by City,,,0,16,67,WEST ENGLEWOOD,B3-2,60636,5/22/2018,1166533.815,1867034.62,41.790712,-87.6648981,"(41.7907119575214, -87.66489811914334)"
35142,13-22-114-009-0000,3705 N CICERO AVE,,Owned by City,,,0,30,15,PORTAGE PARK,B3-1,60641,5/22/2018,1143807.345,1924254.669,41.9481857,-87.746798,"(41.9481857023593, -87.74679801676204)"
20728,20-20-107-001-0000,1225 W 63RD ST,,Owned by City,,,0,16,67,WEST ENGLEWOOD,C1-2,60636,5/22/2018,1169117.328,1862908.91,41.779335,-87.6555443,"(41.77933500704302, -87.65554425714546)"
10782,16-15-415-012-0000,1018 S KILDARE AVE,,Owned by City,,,0,24,29,NORTH LAWNDALE,M2-2,0,5/22/2018,1147492.056,1895084.916,41.8680709,-87.7340028,"(41.86807093780504, -87.73400284476182)"
21666,20-23-107-013-0000,1121 E 63RD ST,None,Sold,,,0,20,42,WOODLAWN,PD 1287,60637,3/5/2019,1184756.06,1863341.73,41.7801701,-87.5981979,"(41.780170143922675, -87.59819793528997)"
65937,25-06-422-028-0000,9455 S PLEASANT AVE,2FM,Owned by City,,,0,19,72,BEVERLY,B1-1,60643,5/16/2019,1165443.57,1841695.783,41.7212018,-87.6696126,"(41.72120181669669, -87.66961259464843)"
10218,16-14-314-022-0000,3846 W ARTHINGTON ST,,Sold,,,0,24,26,WEST GARFIELD PARK,RT-4,60624,5/22/2018,1150706.49,1895850.965,41.8701109,-87.7221819,"(41.87011087614762, -87.72218191955622)"
37213,20-08-416-017-0000,5343 S MAY ST,,Owned by City,10/2/2015,,3100,20,61,NEW CITY,RS-3,60609,1/8/2020,1169658.45,1869186.52,41.7965498,-87.6533784,"(41.79654977791789, -87.65337843594962)"
37998,26-06-102-033-0000,8767 S SOUTH CHICAGO AVE,None,Owned by City,,,0,7,46,SOUTH CHICAGO,RS-3,60617,8/1/2018,1194450.272,1847218.069,41.7356927,-87.5631873,"(41.7356926753076, -87.56318728510901)"
34145,25-03-404-018-0000,448 E 92ND ST,None,Owned by City,,,0,9,44,CHATHAM,RS-2,60619,8/1/2018,1181055.91,1844176.09,41.7276636,-87.6123519,"(41.72766355315638, -87.61235194243726)"
36987,20-09-410-005-0000,5211 S PRINCETON AVE,None,Owned by City,,,0,3,37,FULLER PARK,RS-3,60609,8/1/2018,1175266.52,1870349.11,41.7996165,-87.6327785,"(41.79961647358597, -87.63277848008953)"
67676,13-35-310-021-0000,1838 N HAMLIN AVE,DOH & Open Space,Owned by City,7/15/2019,,,26,22,LOGAN SQUARE,M1-1,,9/4/2019,1150656.419,1912111.944,41.9147337,-87.7219404,"(41.91473366371848, -87.72194035544068)"
65698,17-18-320-042-0000,2140 W OGDEN AVE,None,Owned by City,,,0,28,28,NEAR WEST SIDE,PD 30,60612,6/28/2019,1162138.071,1895804.012,41.869751,-87.6802143,"(41.86975102573618, -87.68021428991382)"
38155,20-28-106-028-0000,7140 S EGGLESTON AVE,,Owned by City,,,0,6,68,ENGLEWOOD,RT-4,60621,5/22/2018,1174436.826,1857404.185,41.7641127,-87.636206,"(41.76411270055487, -87.63620604500161)"
37608,20-20-330-026-0000,7006 S ELIZABETH ST,None,Owned by City,,,0,6,67,WEST ENGLEWOOD,RS-3,60636,8/1/2018,1169105.931,1858264.159,41.7665895,-87.6557202,"(41.76658947720169, -87.65572020613635)"
11876,17-07-320-004-0000,2345 W MAYPOLE AVE,,Owned by City,,,0,27,28,NEAR WEST SIDE,C1-2,60612,5/22/2018,1160568.161,1900848.678,41.8836267,-87.6858382,"(41.88362668443724, -87.68583816672012)"
35956,20-17-417-010-0000,6119 S MAY ST,None,Owned by City,,,0,16,68,ENGLEWOOD,RS-3,60621,8/1/2018,1169796.3,1864136.32,41.7826885,-87.6530195,"(41.78268845348198, -87.65301947288468)"
14876,20-07-410-022-0000,5259 S WOLCOTT AVE,None,Owned by City,,,0,16,61,NEW CITY,RS-3,60609,8/1/2018,1164676.66,1869608.99,41.7978158,-87.6716352,"(41.79781576753562, -87.67163521242009)"
61558,16-14-220-012-0000,314 S SPAULDING AVE,None,,,,3250,28,27,EAST GARFIELD PARK,RM-5,60624,3/6/2019,1154333.339,1898317.085,41.8768065,-87.7088007,"(41.87680654000288, -87.70880068554565)"
34235,17-04-108-002-0000,553 W NORTH AVE,,Sold,,,2600,2,8,NEAR NORTH SIDE,B1-3,60610,5/22/2018,1172097.092,1910828.83,41.9107663,-87.6432084,"(41.91076630308248, -87.64320842376593)"
66227,17-17-102-030-0000,1442 W MONROE ST,None,Owned by City,,,0,27,28,NEAR WEST SIDE,C2-2,60607,6/28/2019,1166615.65,1899695.105,41.8803338,-87.6636644,"(41.88033383654558, -87.6636643972016)"
23926,25-15-322-026-0000,11036 S EDBROOKE AVE,None,Owned by City,,,0,9,49,ROSELAND,RT-4,60628,8/1/2018,1179099.961,1831645.15,41.6933217,-87.6198972,"(41.69332170898614, -87.61989717659817)"
16876,20-16-112-028-0000,5724 S EMERALD AVE,None,Owned by City,,,0,20,68,ENGLEWOOD,RS-3,60621,8/1/2018,1172189.3,1866757.719,41.7898296,-87.644169,"(41.7898295767547, -87.64416900221673)"
10771,16-15-412-048-0000,716 S PULASKI RD,,Owned by City,,,0,24,26,WEST GARFIELD PARK,B3-2,60624,5/22/2018,1149790.286,1896488.502,41.8718782,-87.725529,"(41.87187820007072, -87.72552904241525)"
50653,20-16-323-023-0000,438 W ENGLEWOOD AVE,DPD - Large Lots,Sold,11/9/1998,6/5/2020,0,20,68,ENGLEWOOD,RS-3,60621,7/8/2020,1174287.87,1863587.61,41.781084,-87.6365684,"(41.7810840356268, -87.63656839038742)"
62719,20-22-105-046-0000,6638 S MICHIGAN AVE,,Owned by City,,,0,20,69,GREATER GRAND CROSSING,RS-3,60637,4/3/2019,1178042.616,1860965.195,41.7738035,-87.6228822,"(41.77380354410482, -87.62288223028678)"
66963,17-20-217-023-0000,1352 S MORGAN ST,None,Not City Owned,,,0,25,28,NEAR WEST SIDE,PD 85,60608,7/2/2019,1170057.716,1893671.057,41.863729,-87.6512013,"(41.863728999779205, -87.65120134780193)"
8277,16-02-327-009-0000,835 N SPRINGFIELD AVE,None,Owned by City,,,0,37,23,HUMBOLDT PARK,RS-3,60651,8/1/2018,1150329.23,1905456.01,41.8964755,-87.7233163,"(41.89647552331257, -87.7233163089931)"
50781,20-03-408-002-0000,4411 S VINCENNES AVE,None,Owned by City,8/23/1982,,0,3,38,GRAND BOULEVARD,RM-5,60653,4/3/2019,1180379.575,1875820.693,41.8145151,-87.6138597,"(41.81451507624582, -87.61385973325578)"
18728,20-10-315-023-0000,5432 S CALUMET AVE,,Sold,,,0,3,40,WASHINGTON PARK,RS-3,60615,5/22/2018,1179302.54,1868926.78,41.7956223,-87.6180208,"(41.79562225357066, -87.61802084485522)"
36754,20-08-111-002-0000,4803 S BISHOP ST,DPD - Large Lots,Owned by City,,,0,20,61,NEW CITY,RT-4,60609,8/1/2018,1167572.225,1872851.02,41.8066506,-87.6609237,"(41.80665061308125, -87.6609236876872)"
15788,20-02-311-014-0000,4516 S DREXEL BLVD,DPD - Real Estate,Owned by City,5/16/2007,,0,4,39,KENWOOD,RM-5,60653,2/28/2019,1182913.666,1875164.544,41.812656,-87.6045849,"(41.81265595657803, -87.60458491055093)"
10843,16-13-303-002-0000,609 S FRANCISCO AVE,,Sold,,,2487,28,27,EAST GARFIELD PARK,C1-2,0,5/22/2018,1157194.858,1897097.013,41.8734009,-87.6983272,"(41.87340092156108, -87.69832716955206)"
22272,25-25-208-003-0000,12305 S PAXTON AVE,,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
17249,20-17-118-020-0000,5751 S LAFLIN ST,DPD - Large Lots,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,8/1/2018,1167417.015,1866393.14,41.7889328,-87.661678,"(41.788932768288575, -87.66167801071461)"
11313,16-13-319-005-0000,2849 W ARTHINGTON ST,,Sold,,,3120,28,27,EAST GARFIELD PARK,RT-4,60612,5/22/2018,1157318.34,1895810.625,41.8698684,-87.6979088,"(41.869868437572464, -87.6979087671511)"
11069,16-13-309-002-0000,745 S ALBANY AVE,None,Owned by City,,,0,28,27,EAST GARFIELD PARK,RT-4,0,8/1/2018,1155879.73,1896394.732,41.8715004,-87.7031746,"(41.87150038732041, -87.70317460761967)"
8382,16-05-405-019-0000,1144 N WALLER AVE,DPD - Real Estate,Sold,10/16/2015,2/8/2017,4000,29,25,AUSTIN,RS-3,60651,2/28/2019,1138038.95,1907240.102,41.9016022,-87.7684138,"(41.90160221293056, -87.76841375016599)"
17572,20-17-212-019-0000,5653 S MORGAN ST,DPD - Large Lots,Sold,,12/14/2017,0,16,68,ENGLEWOOD,RS-3,60621,8/8/2018,1170711.257,1867110.88,41.7908311,-87.6495782,"(41.79083107433703, -87.64957824208807)"
18829,25-34-101-013-0000,13300 S PRAIRIE AVE,,Owned by City,,,0,9,54,RIVERDALE,B3-2,60827,5/22/2018,1180261.105,1817137.172,41.6534832,-87.6160881,"(41.653483181781915, -87.61608813451222)"
8918,16-11-112-035-0000,618 N AVERS AVE,None,Sold,,12/7/2017,0,37,23,HUMBOLDT PARK,RS-3,60624,3/5/2019,1150515.011,1903954.738,41.8923523,-87.7226732,"(41.89235225231892, -87.72267320746556)"
33957,25-28-203-008-0000,207 W 119TH ST,,Owned by City,,,0,9,53,WEST PULLMAN,RS-2,60628,5/22/2018,1176978.42,1825945.26,41.6777283,-87.6278355,"(41.677728311299724, -87.62783545069368)"
14687,20-03-202-026-0000,720 E OAKWOOD BLVD,,Sold,,,0,4,38,GRAND BOULEVARD,POS-2,60653,5/22/2018,1181939.18,1878973.058,41.8231294,-87.6080414,"(41.82312942832748, -87.60804137932652)"
11523,16-12-317-010-0000,3131 W LAKE ST,None,Sold,,1/18/2018,0,27,27,EAST GARFIELD PARK,C3-1,60612,3/5/2019,1155331.806,1900937.222,41.8839765,-87.7050642,"(41.88397646261346, -87.70506417810095)"
21338,20-20-305-022-0000,6745 S ADA ST,DPD - Large Lots,Sold,,,3136,17,67,WEST ENGLEWOOD,RS-3,60636,8/8/2018,1168589.265,1859842.72,41.7709324,-87.6575685,"(41.770932404309505, -87.65756852288828)"
58710,16-15-404-038-0000,4214 W FIFTH AVE,None,Owned by City,10/14/1977,,0,24,26,WEST GARFIELD PARK,RT-4,60624,8/1/2018,1148323.79,1896370.121,41.8715817,-87.7309162,"(41.87158171979474, -87.73091624997166)"
25024,26-06-412-004-0000,3109 E 92ND ST,,Owned by City,,,0,10,46,SOUTH CHICAGO,C1-2,60617,5/22/2018,1198627.319,1844456.876,41.7280122,-87.5479768,"(41.72801215695113, -87.54797681032206)"
18376,20-08-308-003-0000,5204 S ASHLAND AVE,,Owned by City,,,0,16,61,NEW CITY,C1-2,60609,5/22/2018,1166449.94,1870127.04,41.7991997,-87.6651175,"(41.799199716179636, -87.66511752796058)"
34050,20-09-415-003-0000,344 W GARFIELD BLVD,,Owned by City,,,0,3,37,FULLER PARK,B3-2,60609,5/22/2018,1174725.51,1868575.705,41.7947622,-87.6348153,"(41.79476215241047, -87.6348153452285)"
35222,17-34-301-015-0000,3541 S WABASH AVE,2FM,Owned by City,,,0,3,35,DOUGLAS,PD 627,0,5/16/2019,1177445.152,1881379.81,41.8298367,-87.6244552,"(41.82983667101044, -87.62445520963888)"
24280,25-24-208-014-0000,11633 S CALHOUN AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
23049,25-24-217-014-0000,11733 S HOXIE AVE,DPD - Open Space,Owned by City,,,0,,,,,0,5/22/2018,0,0,0,0,"(0.0, 0.0)"
19198,20-28-200-001-0000,7101 S STEWART AVE,,Owned by City,,,0,6,69,GREATER GRAND CROSSING,B3-2,0,5/22/2018,1174927.935,1857750.564,41.7650523,-87.6343957,"(41.76505226909555, -87.63439570702776)"
66055,16-14-203-044-0000,3217 W MADISON ST,2FM,Owned by City,,,0,28,27,EAST GARFIELD PARK,B3-3,0,5/16/2019,1154862.233,1899650.028,41.8804537,-87.706823,"(41.880453694771695, -87.70682301233208)"
11648,16-13-326-038-0000,3048 W ROOSEVELT RD,,Owned by City,,,0,28,29,NORTH LAWNDALE,C1-3,60612,5/22/2018,1156012.905,1894662.492,41.8667443,-87.7027324,"(41.86674425569909, -87.70273238645677)"
58916,16-11-405-042-0000,318 N KEDZIE AVE,None,Owned by City,1/6/1989,,0,28,27,EAST GARFIELD PARK,B3-2,60612,3/5/2019,1154947.748,1902014.937,41.8869415,-87.7064456,"(41.88694152565392, -87.70644557280747)"
61569,20-08-311-048-0000,5225 S BISHOP ST,None,,,,4687,20,61,NEW CITY,RS-3,60609,3/6/2019,1167650.67,1869938.05,41.7986554,-87.6607196,"(41.79865540749243, -87.660719582461)"
37527,20-10-206-030-0000,4752 S COTTAGE GROVE AVE,,Sold,,,11508,4,38,GRAND BOULEVARD,PD 1095,60615,5/22/2018,1182288.58,1873439.268,41.8079362,-87.6069312,"(41.80793618810185, -87.60693119595066)"
10776,16-15-413-045-0000,4029 W LEXINGTON ST,,Sold,,,4612,24,26,WEST GARFIELD PARK,RS-3,60624,5/22/2018,1149509.71,1896375.5,41.8715736,-87.7265621,"(41.8715735573007, -87.7265620920095)"
8910,16-11-110-015-0000,3937 W ONTARIO ST,None,Owned by City,,,1408,37,23,HUMBOLDT PARK,RS-3,60624,3/5/2019,1149881.58,1903874.02,41.8921431,-87.7250017,"(41.89214310042243, -87.72500165596598)"
