SYSTEMSTOP,OBJECTID,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,STATUS,PUBLIC_NAM,Latitude,Longitude,Number,Street2,City,State,County,Zip
14231,8108,CENTRAL STREET,SHERMAN,EB,NS,201,,2,Central Street & Sherman,42.063824,-87.68184,801,Ridge Ter,Evanston,IL,Cook County,60201
3730,8109,LAWRENCE,LAVERGNE,EB,NS,81,N81,1,Lawrence & Lavergne,41.967803,-87.752866,5003,W Lawrence Ave,Chicago,IL,Cook County,60630
10276,8110,CICERO,18TH STREET,NB,NS,54,,1,Cicero & 18th Street,41.857034,-87.744799,1642,Cicero Ave,Cicero,IL,Cook County,60804
9984,8111,KEDZIE,93RD STREET,NB,NS,52A,,1,Kedzie & 93rd Street,41.724271,-87.701653,9301,S Kedzie Ave,Evergreen Park,IL,Cook County,60805
1611,8112,MICHIGAN,35TH STREET,SB,NS,1,,1,Michigan & 35th Street,41.831208,-87.622982,100,E 35th St,Chicago,IL,Cook County,60616
8100,8113,KEDZIE,47TH STREET,SB,FS,"47,52",,1,Kedzie & 47th Street,41.808276,-87.704279,4652,S Kedzie Ave,Chicago,IL,Cook County,60632
4417,8114,ARCHER,ST. LOUIS,NEB,NS,62,N62,1,Archer & St. Louis,41.80958,-87.711239,4607,S Archer Ave,Chicago,IL,Cook County,60632
3085,8115,KEDZIE,dwy n.of KMART bldg-5000s,SB,NS,"51,52,52A",,1,5000 S Kedzie,41.802344,-87.704532,5000,S Kedzie Ave,Chicago,IL,Cook County,60632
3690,8116,HALSTED,88TH STREET,SB,NS,8A,,1,Halsted & 88th Street,41.734508,-87.64384,8746,S Halsted St,Chicago,IL,Cook County,60620
11708,8117,NARRAGANSETT,CORTLAND,SB,NS,86,,1,Narragansett & Cortland,41.914415,-87.785479,1856,N Narragansett Ave,Chicago,IL,Cook County,60639
7200,8118,STONY ISLAND,84TH STREET,SB,NS,28,,1,Stony Island & 84th Street,41.742594,-87.586067,8352,S Stony Island Ave,Chicago,IL,Cook County,60617
7097,8119,TORRENCE,109TH STREET,SB,NS,71,,1,Torrence & 109th Street,41.697606,-87.559824,10900,S Torrence Ave,Chicago,IL,Cook County,60617
3074,8120,KEDZIE,41ST STREET,SB,NT,52,,1,Kedzie & 41st Street,41.819259,-87.70418,4051,S Kedzie Ave,Chicago,IL,Cook County,60632
10200,8121,CICERO,CULLOM,SB,NS,"54,54A",,1,Cicero & Cullom,41.95873,-87.747726,4801,W Cullom Ave,Chicago,IL,Cook County,60641
10040,8122,KEDZIE,97TH STREET,SB,NS,52A,,1,Kedzie & 97th Street,41.717359,-87.702087,9662,S Kedzie Ave,Evergreen Park,IL,Cook County,60805
1361,8123,LINCOLN,SACRAMENTO (south leg),SEB,NS,11,,1,Lincoln & Sacramento,41.988514,-87.703843,5885,N Lincoln Ave,Chicago,IL,Cook County,60659
2211,8124,KING DRIVE,44TH STREET,SB,FS,3,,1,King Drive & 44th Street,41.814596,-87.617336,4404,S Martin Luther King Jr Dr,Chicago,IL,Cook County,60653
2239,8125,KING DRIVE,70TH STREET,SB,FS,3,,1,King Drive & 70th Street,41.767645,-87.615553,6958,S Martin Luther King Jr Dr,Chicago,IL,Cook County,60637
12880,8126,PULASKI,97TH STREET,SB,NS,53A,,1,Pulaski & 97th Street,41.717091,-87.72168,9652,S Pulaski Rd,Oak Lawn,IL,Cook County,60453
4558,8127,AUSTIN,57TH STREET,SB,NS,55A,,1,Austin & 57th Street,41.788992,-87.772217,5658,S Austin Ave,Chicago,IL,Cook County,60638
16129,8128,FOREST GLEN GARAGE,TRAINROOM,NWB,TERM,85,,1,Forest Glen Garage,41.983785,-87.766298,5640,N Elston Ave,Chicago,IL,Cook County,60646
5480,8129,MILWAUKEE,CATON,SEB,NS,56,,1,Milwaukee & Caton,41.911764,-87.6802,2105,W Caton St,Chicago,IL,Cook County,60647
1090,8130,LAKE SHORE,BANKS,SB,FS,151,,1,Lake Shore & Banks,41.906176,-87.625745,1300,N Lake Shore Dr,Chicago,IL,Cook County,60610
2997,8131,CALIFORNIA,BARRY,SB,NS,52,,1,California & Barry,41.937683,-87.698119,3100,N California Ave,Chicago,IL,Cook County,60618
3567,8132,GROSS POINT,CHURCH,NEB,NS,"54A,97",,1,Gross Point & Church,42.047747,-87.748397,4833,Church St,Skokie,IL,Cook County,60077
11705,8133,NARRAGANSETT,PALMER,SB,NS,86,,1,Narragansett & Palmer,41.920255,-87.785613,2204,N Narragansett Ave,Chicago,IL,Cook County,60639
4386,8134,ARCHER,MERRIMAC,NEB,NS,"62,62H",,1,Archer & Merrimac,41.793038,-87.77843,6301,S Archer Ave,Chicago,IL,Cook County,60638
14105,8135,JEFFERSON PARK,BLUE LINE STATION/NORTH B,SWB,TERM,85,,1,Jefferson Park Transit Center,41.9704,-87.761935,4917,N Milwaukee Ave,Chicago,IL,Cook County,60630
1249,8136,FULLERTON,SPAULDING (west leg),WB,NS,74,,1,Fullerton & Spaulding,41.924919,-87.710505,3276,W Fullerton Ave,Chicago,IL,Cook County,60647
11414,8137,MONTROSE,MARMORA,WB,NS,78,,1,Montrose & Marmora,41.960597,-87.774383,4401,N Marmora Ave,Chicago,IL,Cook County,60630
7641,8138,35TH STREET,NORMAL,WB,NS,35,,1,35th Street & Normal,41.830982,-87.638975,500,W 35th St,Chicago,IL,Cook County,60616
815,8139,GRAND,KILDARE,WB,NS,65,,1,Grand & Kildare,41.909221,-87.733337,4264,W Grand Ave,Chicago,IL,Cook County,60651
618,8140,CHICAGO,RACINE,WB,NS,66,N66,1,Chicago & Racine,41.896474,-87.657198,809,N Racine Ave,Chicago,IL,Cook County,60642
3206,8141,64TH STREET,BLACKSTONE,WB,NS,63,N63,1,64th Street & Blackstone,41.778894,-87.589265,1460,E 64th St,Chicago,IL,Cook County,60637
15880,8142,63RD STREET,HALSTED,WB,FS,63,N63,1,63rd Street & Halsted (Green Line),41.779549,-87.645138,6300,S Halsted St,Chicago,IL,Cook County,60621
12196,8143,103RD STREET,2600 WEST RR CROSSING,WB,NS,103,,1,2600 W 103rd Street,41.706593,-87.686114,2550,W 103rd St,Chicago,IL,Cook County,60655
5743,8144,IRVING PARK,HARLEM,WB,NS,80,,1,Irving Park & Harlem,41.952545,-87.806962,7181,W Irving Park Rd,Chicago,IL,Cook County,60634
15424,8145,OLD ORCHARD RD,BEVERLY,WB,NS,201,,1,Old Orchard Rd & Beverly,42.06285,-87.744224,10015,Beverly Dr,Skokie,IL,Cook County,60076
2844,8146,115TH STREET,PRAIRIE,WB,NS,115,,6,115th Street & Prairie,41.685569,-87.6166,234,E 115th St,Chicago,IL,Cook County,60628
4102,8147,ARMITAGE,HOYNE,WB,NS,73,,1,Armitage & Hoyne,41.917834,-87.679884,2001,N Hoyne Ave,Chicago,IL,Cook County,60647
2638,8148,79TH STREET,MICHIGAN,WB,NS,79,N79,1,79th Street & Michigan,41.75129,-87.621127,100,E 79th St,Chicago,IL,Cook County,60619
3782,8149,LAWRENCE,MALDEN,WB,MT,81,N81,1,Lawrence & Malden,41.968861,-87.662542,4757,N Malden St,Chicago,IL,Cook County,60640
13059,8150,59TH STREET,PEORIA,WB,NS,59,,1,59th Street & Peoria,41.787147,-87.647618,5850,S Peoria St,Chicago,IL,Cook County,60621
641,8151,CHICAGO,SPAULDING,WB,NS,66,N66,1,Chicago & Spaulding,41.89533,-87.708725,3257,W Chicago Ave,Chicago,IL,Cook County,60651
2664,8152,79TH STREET,WOLCOTT,WB,NS,79,N79,1,79th Street & Wolcott,41.750481,-87.67054,1858,W 79th St,Chicago,IL,Cook County,60620
2603,8153,79TH STREET,COLES (west leg),WB,NS,79,N79,1,79th Street & Coles,41.75176,-87.549988,3043,E 79th St,Chicago,IL,Cook County,60649
3777,8154,LAWRENCE,856 WEST,WB,MB,81,N81,1,856 W Lawrence,41.969262,-87.652929,910,W Lawrence Ave,Chicago,IL,Cook County,60640
7411,8155,69TH STREET,PRAIRIE,WB,NS,"N5,30,67",N5,1,69th Street & Prairie,41.76948,-87.618204,300,E 69th St,Chicago,IL,Cook County,60637
5041,8156,RACINE,87TH STREET,WB,TERM,"24,44",,1,Racine & 87th Street Terminal,41.736495,-87.65316,8643,S Racine Ave,Chicago,IL,Cook County,60620
14285,8157,CENTRAL STREET,BENNETT,WB,NS,201206,,2,Central Street & Bennett,42.064653,-87.710508,2629,Central St,Evanston,IL,Cook County,60201
10116,8158,69TH STREET,OAKLEY,WB,NS,"67,94",,1,69th Street & Oakley,41.768567,-87.680652,2250,W 69th St,Chicago,IL,Cook County,60636
10854,8159,75TH STREET,EXCHANGE (east leg),WB,NS,"N5,71,75",N5,1,75th Street & Exchange,41.759308,-87.560022,7471,S Exchange Ave,Chicago,IL,Cook County,60649
3638,9104,HALSTED,118TH STREET,NB,NS,"8A,108",,1,Halsted & 118th Street,41.679475,-87.641552,751,W 118th St,Chicago,IL,Cook County,60628
8710,9105,DAMEN,80TH STREET,NB,NS,48,,1,Damen & 80th Street,41.748283,-87.672794,8001,S Damen Ave,Chicago,IL,Cook County,60620
15047,9106,KEDZIE,ARTHUR,SB,NT,11,,1,Kedzie & Arthur,41.999362,-87.709126,6501,N Kedzie Ave,Chicago,IL,Cook County,60645
5155,9107,HALSTED,46TH STREET,SB,FT,"8,44",,1,Halsted & 46th Street,41.810792,-87.645266,4559,S Halsted St,Chicago,IL,Cook County,60609
5769,9108,HALSTED,ALTGELD,SB,NS,8,,1,Halsted & Altgeld,41.927429,-87.648991,2500,N Halsted St,Chicago,IL,Cook County,60614
